starttime	seconds	ctime	dtime	ttime	wait
Wed Jan 27 14:19:16 2016	1453900756	0	254	254	254
Wed Jan 27 14:18:56 2016	1453900736	0	254	254	254
Wed Jan 27 14:18:39 2016	1453900719	0	254	254	254
Wed Jan 27 14:18:22 2016	1453900702	0	254	254	254
Wed Jan 27 14:18:38 2016	1453900718	0	254	254	254
Wed Jan 27 14:19:04 2016	1453900744	0	254	254	254
Wed Jan 27 14:17:49 2016	1453900669	0	254	254	254
Wed Jan 27 14:17:47 2016	1453900667	0	254	254	254
Wed Jan 27 14:18:43 2016	1453900723	0	254	254	254
Wed Jan 27 14:19:09 2016	1453900749	0	254	254	254
Wed Jan 27 14:19:25 2016	1453900765	0	254	254	254
Wed Jan 27 14:17:51 2016	1453900671	0	254	254	254
Wed Jan 27 14:19:02 2016	1453900742	0	254	254	254
Wed Jan 27 14:18:05 2016	1453900685	0	254	254	254
Wed Jan 27 14:18:38 2016	1453900718	0	254	255	254
Wed Jan 27 14:18:59 2016	1453900739	0	254	255	254
Wed Jan 27 14:18:17 2016	1453900697	0	254	255	254
Wed Jan 27 14:18:26 2016	1453900706	0	254	255	254
Wed Jan 27 14:19:41 2016	1453900781	0	254	255	254
Wed Jan 27 14:18:39 2016	1453900719	0	254	255	254
Wed Jan 27 14:18:02 2016	1453900682	0	254	255	254
Wed Jan 27 14:18:41 2016	1453900721	0	254	255	254
Wed Jan 27 14:19:29 2016	1453900769	0	254	255	254
Wed Jan 27 14:18:52 2016	1453900732	0	254	255	254
Wed Jan 27 14:19:37 2016	1453900777	0	254	255	254
Wed Jan 27 14:18:36 2016	1453900716	0	254	255	254
Wed Jan 27 14:19:19 2016	1453900759	0	254	255	254
Wed Jan 27 14:18:08 2016	1453900688	0	254	255	254
Wed Jan 27 14:17:44 2016	1453900664	0	255	255	254
Wed Jan 27 14:19:42 2016	1453900782	0	255	255	254
Wed Jan 27 14:19:05 2016	1453900745	0	255	255	254
Wed Jan 27 14:19:07 2016	1453900747	0	254	255	254
Wed Jan 27 14:19:22 2016	1453900762	0	254	255	254
Wed Jan 27 14:19:17 2016	1453900757	0	255	255	254
Wed Jan 27 14:19:19 2016	1453900759	0	254	255	254
Wed Jan 27 14:18:32 2016	1453900712	0	254	255	254
Wed Jan 27 14:17:54 2016	1453900674	0	255	255	254
Wed Jan 27 14:19:36 2016	1453900776	0	255	255	254
Wed Jan 27 14:19:34 2016	1453900774	0	255	255	254
Wed Jan 27 14:19:29 2016	1453900769	0	255	255	254
Wed Jan 27 14:18:18 2016	1453900698	0	255	255	254
Wed Jan 27 14:18:38 2016	1453900718	0	255	255	254
Wed Jan 27 14:19:29 2016	1453900769	0	255	255	254
Wed Jan 27 14:18:01 2016	1453900681	0	255	255	254
Wed Jan 27 14:19:37 2016	1453900777	0	255	255	254
Wed Jan 27 14:19:19 2016	1453900759	0	255	255	255
Wed Jan 27 14:17:45 2016	1453900665	0	255	255	255
Wed Jan 27 14:19:01 2016	1453900741	0	255	255	255
Wed Jan 27 14:18:43 2016	1453900723	0	255	255	255
Wed Jan 27 14:17:48 2016	1453900668	0	255	255	255
Wed Jan 27 14:19:42 2016	1453900782	0	255	255	255
Wed Jan 27 14:18:37 2016	1453900717	0	255	255	255
Wed Jan 27 14:17:46 2016	1453900666	0	255	255	255
Wed Jan 27 14:19:33 2016	1453900773	0	255	255	255
Wed Jan 27 14:18:15 2016	1453900695	0	255	255	255
Wed Jan 27 14:19:02 2016	1453900742	0	255	255	255
Wed Jan 27 14:17:44 2016	1453900664	0	255	255	255
Wed Jan 27 14:18:17 2016	1453900697	0	255	255	255
Wed Jan 27 14:18:38 2016	1453900718	0	255	255	255
Wed Jan 27 14:19:26 2016	1453900766	0	255	255	255
Wed Jan 27 14:18:50 2016	1453900730	0	255	255	255
Wed Jan 27 14:19:46 2016	1453900786	0	255	255	255
Wed Jan 27 14:18:58 2016	1453900738	0	255	255	255
Wed Jan 27 14:18:29 2016	1453900709	0	255	255	255
Wed Jan 27 14:19:31 2016	1453900771	0	255	255	255
Wed Jan 27 14:19:41 2016	1453900781	0	255	255	255
Wed Jan 27 14:19:41 2016	1453900781	0	255	255	255
Wed Jan 27 14:17:48 2016	1453900668	0	255	255	255
Wed Jan 27 14:18:45 2016	1453900725	0	255	255	255
Wed Jan 27 14:18:42 2016	1453900722	0	255	255	255
Wed Jan 27 14:18:41 2016	1453900721	0	255	255	255
Wed Jan 27 14:18:40 2016	1453900720	0	255	255	255
Wed Jan 27 14:17:46 2016	1453900666	0	255	255	255
Wed Jan 27 14:19:41 2016	1453900781	0	255	255	255
Wed Jan 27 14:18:51 2016	1453900731	0	255	255	255
Wed Jan 27 14:18:06 2016	1453900686	0	255	255	255
Wed Jan 27 14:18:49 2016	1453900729	0	255	255	255
Wed Jan 27 14:18:42 2016	1453900722	0	255	255	255
Wed Jan 27 14:19:31 2016	1453900771	0	255	255	255
Wed Jan 27 14:17:52 2016	1453900672	0	255	255	255
Wed Jan 27 14:17:55 2016	1453900675	0	255	255	255
Wed Jan 27 14:17:48 2016	1453900668	0	255	255	255
Wed Jan 27 14:18:56 2016	1453900736	0	255	255	255
Wed Jan 27 14:19:40 2016	1453900780	0	255	255	255
Wed Jan 27 14:18:20 2016	1453900700	0	255	255	255
Wed Jan 27 14:18:22 2016	1453900702	0	255	255	255
Wed Jan 27 14:18:11 2016	1453900691	0	255	255	255
Wed Jan 27 14:18:54 2016	1453900734	0	255	255	255
Wed Jan 27 14:18:19 2016	1453900699	0	255	255	255
Wed Jan 27 14:18:39 2016	1453900719	0	255	255	255
Wed Jan 27 14:19:03 2016	1453900743	0	255	255	255
Wed Jan 27 14:18:13 2016	1453900693	0	255	255	255
Wed Jan 27 14:19:06 2016	1453900746	0	255	255	255
Wed Jan 27 14:19:17 2016	1453900757	0	255	255	255
Wed Jan 27 14:18:56 2016	1453900736	0	255	255	255
Wed Jan 27 14:17:44 2016	1453900664	0	255	255	255
Wed Jan 27 14:19:42 2016	1453900782	0	255	255	255
Wed Jan 27 14:18:06 2016	1453900686	0	255	255	255
Wed Jan 27 14:19:12 2016	1453900752	0	255	255	255
Wed Jan 27 14:18:50 2016	1453900730	0	255	255	255
Wed Jan 27 14:19:00 2016	1453900740	0	255	255	255
Wed Jan 27 14:17:48 2016	1453900668	0	255	255	255
Wed Jan 27 14:19:44 2016	1453900784	0	255	255	255
Wed Jan 27 14:18:39 2016	1453900719	0	255	255	255
Wed Jan 27 14:18:16 2016	1453900696	0	255	255	255
Wed Jan 27 14:18:55 2016	1453900735	0	255	255	255
Wed Jan 27 14:19:42 2016	1453900782	0	255	255	255
Wed Jan 27 14:19:06 2016	1453900746	0	255	255	255
Wed Jan 27 14:19:05 2016	1453900745	0	255	255	255
Wed Jan 27 14:19:16 2016	1453900756	0	255	255	255
Wed Jan 27 14:19:34 2016	1453900774	0	255	255	255
Wed Jan 27 14:18:08 2016	1453900688	0	255	255	255
Wed Jan 27 14:18:08 2016	1453900688	0	255	255	255
Wed Jan 27 14:19:38 2016	1453900778	0	255	255	255
Wed Jan 27 14:18:26 2016	1453900706	0	255	255	255
Wed Jan 27 14:19:25 2016	1453900765	0	255	255	255
Wed Jan 27 14:18:48 2016	1453900728	0	255	255	255
Wed Jan 27 14:18:53 2016	1453900733	0	255	256	255
Wed Jan 27 14:18:24 2016	1453900704	0	255	256	255
Wed Jan 27 14:17:48 2016	1453900668	0	255	256	255
Wed Jan 27 14:19:34 2016	1453900774	0	255	256	255
Wed Jan 27 14:19:05 2016	1453900745	0	255	256	255
Wed Jan 27 14:18:43 2016	1453900723	0	255	256	255
Wed Jan 27 14:19:34 2016	1453900774	0	255	256	255
Wed Jan 27 14:18:47 2016	1453900727	0	256	256	255
Wed Jan 27 14:19:06 2016	1453900746	0	256	256	255
Wed Jan 27 14:18:31 2016	1453900711	0	256	256	255
Wed Jan 27 14:17:49 2016	1453900669	0	256	256	255
Wed Jan 27 14:17:49 2016	1453900669	0	256	256	255
Wed Jan 27 14:17:58 2016	1453900678	0	256	256	255
Wed Jan 27 14:18:47 2016	1453900727	0	256	256	255
Wed Jan 27 14:18:03 2016	1453900683	0	256	256	255
Wed Jan 27 14:18:55 2016	1453900735	0	256	256	255
Wed Jan 27 14:18:32 2016	1453900712	0	256	256	255
Wed Jan 27 14:18:52 2016	1453900732	0	256	256	255
Wed Jan 27 14:19:24 2016	1453900764	0	256	256	255
Wed Jan 27 14:19:27 2016	1453900767	0	256	256	255
Wed Jan 27 14:17:47 2016	1453900667	0	256	256	255
Wed Jan 27 14:19:01 2016	1453900741	0	256	256	255
Wed Jan 27 14:19:34 2016	1453900774	0	256	256	255
Wed Jan 27 14:19:02 2016	1453900742	0	256	256	255
Wed Jan 27 14:18:40 2016	1453900720	0	256	256	255
Wed Jan 27 14:18:57 2016	1453900737	0	256	256	256
Wed Jan 27 14:18:10 2016	1453900690	0	256	256	255
Wed Jan 27 14:19:08 2016	1453900748	0	256	256	256
Wed Jan 27 14:18:10 2016	1453900690	0	256	256	255
Wed Jan 27 14:17:43 2016	1453900663	0	256	256	255
Wed Jan 27 14:19:05 2016	1453900745	0	256	256	255
Wed Jan 27 14:19:18 2016	1453900758	0	256	256	256
Wed Jan 27 14:19:12 2016	1453900752	0	256	256	256
Wed Jan 27 14:19:24 2016	1453900764	0	256	256	256
Wed Jan 27 14:18:20 2016	1453900700	0	256	256	256
Wed Jan 27 14:18:21 2016	1453900701	0	256	256	256
Wed Jan 27 14:18:40 2016	1453900720	0	256	256	256
Wed Jan 27 14:18:00 2016	1453900680	0	256	256	256
Wed Jan 27 14:19:20 2016	1453900760	0	256	256	256
Wed Jan 27 14:18:54 2016	1453900734	0	256	256	256
Wed Jan 27 14:18:37 2016	1453900717	0	256	256	256
Wed Jan 27 14:19:07 2016	1453900747	0	256	256	256
Wed Jan 27 14:18:34 2016	1453900714	0	256	256	256
Wed Jan 27 14:18:43 2016	1453900723	0	256	256	256
Wed Jan 27 14:18:09 2016	1453900689	0	256	256	256
Wed Jan 27 14:18:00 2016	1453900680	0	256	256	256
Wed Jan 27 14:18:17 2016	1453900697	0	256	256	256
Wed Jan 27 14:19:05 2016	1453900745	0	256	256	256
Wed Jan 27 14:19:06 2016	1453900746	0	256	256	256
Wed Jan 27 14:17:56 2016	1453900676	0	256	256	256
Wed Jan 27 14:19:45 2016	1453900785	0	256	256	256
Wed Jan 27 14:19:35 2016	1453900775	0	256	256	256
Wed Jan 27 14:19:42 2016	1453900782	0	256	256	256
Wed Jan 27 14:18:17 2016	1453900697	0	256	256	256
Wed Jan 27 14:18:52 2016	1453900732	0	256	256	256
Wed Jan 27 14:17:58 2016	1453900678	0	256	256	256
Wed Jan 27 14:18:17 2016	1453900697	0	256	256	256
Wed Jan 27 14:19:07 2016	1453900747	0	256	256	256
Wed Jan 27 14:18:53 2016	1453900733	0	256	256	256
Wed Jan 27 14:19:42 2016	1453900782	0	256	256	256
Wed Jan 27 14:17:49 2016	1453900669	0	256	256	256
Wed Jan 27 14:19:44 2016	1453900784	0	256	256	256
Wed Jan 27 14:18:33 2016	1453900713	0	256	256	256
Wed Jan 27 14:19:15 2016	1453900755	0	256	256	256
Wed Jan 27 14:18:50 2016	1453900730	0	256	256	256
Wed Jan 27 14:18:26 2016	1453900706	0	256	256	256
Wed Jan 27 14:19:00 2016	1453900740	0	256	256	256
Wed Jan 27 14:18:54 2016	1453900734	0	256	256	256
Wed Jan 27 14:18:24 2016	1453900704	0	256	256	256
Wed Jan 27 14:19:44 2016	1453900784	0	256	256	256
Wed Jan 27 14:19:10 2016	1453900750	0	256	256	256
Wed Jan 27 14:18:05 2016	1453900685	0	256	256	256
Wed Jan 27 14:19:30 2016	1453900770	0	256	256	256
Wed Jan 27 14:19:45 2016	1453900785	0	256	256	256
Wed Jan 27 14:17:44 2016	1453900664	0	256	256	256
Wed Jan 27 14:18:54 2016	1453900734	0	256	256	256
Wed Jan 27 14:18:16 2016	1453900696	0	256	256	256
Wed Jan 27 14:17:56 2016	1453900676	0	256	256	256
Wed Jan 27 14:19:17 2016	1453900757	0	256	256	256
Wed Jan 27 14:19:06 2016	1453900746	0	256	256	256
Wed Jan 27 14:19:12 2016	1453900752	0	256	256	256
Wed Jan 27 14:17:48 2016	1453900668	0	256	256	256
Wed Jan 27 14:18:56 2016	1453900736	0	256	256	256
Wed Jan 27 14:19:35 2016	1453900775	0	256	257	256
Wed Jan 27 14:19:09 2016	1453900749	0	256	257	256
Wed Jan 27 14:17:44 2016	1453900664	0	256	257	256
Wed Jan 27 14:19:42 2016	1453900782	0	256	257	256
Wed Jan 27 14:19:07 2016	1453900747	0	256	257	256
Wed Jan 27 14:19:25 2016	1453900765	0	256	257	256
Wed Jan 27 14:19:03 2016	1453900743	0	257	257	256
Wed Jan 27 14:18:04 2016	1453900684	0	257	257	256
Wed Jan 27 14:18:28 2016	1453900708	0	257	257	256
Wed Jan 27 14:18:03 2016	1453900683	0	257	257	256
Wed Jan 27 14:18:26 2016	1453900706	0	257	257	256
Wed Jan 27 14:18:08 2016	1453900688	0	257	257	256
Wed Jan 27 14:19:31 2016	1453900771	0	257	257	256
Wed Jan 27 14:18:00 2016	1453900680	0	257	257	256
Wed Jan 27 14:17:58 2016	1453900678	0	257	257	256
Wed Jan 27 14:17:56 2016	1453900676	0	257	257	256
Wed Jan 27 14:18:10 2016	1453900690	0	257	257	256
Wed Jan 27 14:19:00 2016	1453900740	0	257	257	256
Wed Jan 27 14:19:17 2016	1453900757	0	257	257	256
Wed Jan 27 14:19:43 2016	1453900783	0	257	257	256
Wed Jan 27 14:18:37 2016	1453900717	0	257	257	257
Wed Jan 27 14:18:18 2016	1453900698	0	257	257	257
Wed Jan 27 14:18:39 2016	1453900719	0	257	257	257
Wed Jan 27 14:19:01 2016	1453900741	0	257	257	257
Wed Jan 27 14:19:20 2016	1453900760	0	257	257	256
Wed Jan 27 14:18:34 2016	1453900714	0	257	257	257
Wed Jan 27 14:18:08 2016	1453900688	0	257	257	257
Wed Jan 27 14:19:27 2016	1453900767	0	257	257	257
Wed Jan 27 14:18:43 2016	1453900723	0	257	257	257
Wed Jan 27 14:18:28 2016	1453900708	0	257	257	257
Wed Jan 27 14:18:24 2016	1453900704	0	257	257	257
Wed Jan 27 14:19:29 2016	1453900769	0	257	257	257
Wed Jan 27 14:19:10 2016	1453900750	0	257	257	257
Wed Jan 27 14:19:29 2016	1453900769	0	257	257	257
Wed Jan 27 14:19:12 2016	1453900752	0	257	257	257
Wed Jan 27 14:18:34 2016	1453900714	0	257	257	257
Wed Jan 27 14:18:29 2016	1453900709	0	257	257	257
Wed Jan 27 14:19:07 2016	1453900747	0	257	257	257
Wed Jan 27 14:19:33 2016	1453900773	0	257	257	257
Wed Jan 27 14:19:38 2016	1453900778	0	257	257	257
Wed Jan 27 14:19:08 2016	1453900748	0	257	257	257
Wed Jan 27 14:18:22 2016	1453900702	0	257	257	257
Wed Jan 27 14:18:01 2016	1453900681	0	257	257	257
Wed Jan 27 14:19:02 2016	1453900742	0	257	257	257
Wed Jan 27 14:18:30 2016	1453900710	0	257	257	257
Wed Jan 27 14:18:24 2016	1453900704	0	257	257	257
Wed Jan 27 14:19:31 2016	1453900771	0	257	257	257
Wed Jan 27 14:18:53 2016	1453900733	0	257	257	257
Wed Jan 27 14:18:01 2016	1453900681	0	257	257	257
Wed Jan 27 14:19:41 2016	1453900781	0	257	257	257
Wed Jan 27 14:19:16 2016	1453900756	0	257	257	257
Wed Jan 27 14:19:46 2016	1453900786	0	257	257	257
Wed Jan 27 14:17:56 2016	1453900676	0	257	257	257
Wed Jan 27 14:17:45 2016	1453900665	0	257	257	257
Wed Jan 27 14:19:30 2016	1453900770	0	257	257	257
Wed Jan 27 14:19:40 2016	1453900780	0	257	257	257
Wed Jan 27 14:18:10 2016	1453900690	0	257	257	257
Wed Jan 27 14:19:01 2016	1453900741	0	257	257	257
Wed Jan 27 14:18:47 2016	1453900727	0	257	257	257
Wed Jan 27 14:18:42 2016	1453900722	0	257	257	257
Wed Jan 27 14:19:24 2016	1453900764	0	257	257	257
Wed Jan 27 14:19:27 2016	1453900767	0	257	257	257
Wed Jan 27 14:19:00 2016	1453900740	0	257	257	257
Wed Jan 27 14:19:34 2016	1453900774	0	257	257	257
Wed Jan 27 14:19:16 2016	1453900756	0	257	257	257
Wed Jan 27 14:18:49 2016	1453900729	0	257	257	257
Wed Jan 27 14:18:40 2016	1453900720	0	257	257	257
Wed Jan 27 14:18:10 2016	1453900690	0	257	257	257
Wed Jan 27 14:17:52 2016	1453900672	0	257	257	257
Wed Jan 27 14:19:41 2016	1453900781	0	257	258	257
Wed Jan 27 14:18:55 2016	1453900735	0	257	258	257
Wed Jan 27 14:19:21 2016	1453900761	0	257	258	257
Wed Jan 27 14:17:50 2016	1453900670	0	257	258	257
Wed Jan 27 14:18:57 2016	1453900737	0	257	258	257
Wed Jan 27 14:17:59 2016	1453900679	0	257	258	257
Wed Jan 27 14:19:02 2016	1453900742	0	257	258	257
Wed Jan 27 14:19:17 2016	1453900757	0	257	258	257
Wed Jan 27 14:18:25 2016	1453900705	0	257	258	257
Wed Jan 27 14:17:58 2016	1453900678	0	258	258	257
Wed Jan 27 14:18:52 2016	1453900732	0	258	258	257
Wed Jan 27 14:18:00 2016	1453900680	0	258	258	257
Wed Jan 27 14:17:46 2016	1453900666	0	258	258	257
Wed Jan 27 14:18:07 2016	1453900687	0	258	258	257
Wed Jan 27 14:18:10 2016	1453900690	0	258	258	257
Wed Jan 27 14:18:37 2016	1453900717	0	258	258	257
Wed Jan 27 14:18:10 2016	1453900690	0	258	258	257
Wed Jan 27 14:17:57 2016	1453900677	0	258	258	257
Wed Jan 27 14:18:43 2016	1453900723	0	258	258	257
Wed Jan 27 14:18:54 2016	1453900734	0	258	258	257
Wed Jan 27 14:17:51 2016	1453900671	0	258	258	257
Wed Jan 27 14:19:11 2016	1453900751	0	258	258	258
Wed Jan 27 14:19:28 2016	1453900768	0	258	258	258
Wed Jan 27 14:19:10 2016	1453900750	0	258	258	258
Wed Jan 27 14:17:47 2016	1453900667	0	258	258	258
Wed Jan 27 14:18:29 2016	1453900709	0	258	258	258
Wed Jan 27 14:18:18 2016	1453900698	0	258	258	258
Wed Jan 27 14:18:26 2016	1453900706	0	258	258	258
Wed Jan 27 14:19:11 2016	1453900751	0	258	258	258
Wed Jan 27 14:18:25 2016	1453900705	0	258	258	258
Wed Jan 27 14:19:27 2016	1453900767	0	258	258	258
Wed Jan 27 14:19:10 2016	1453900750	0	258	258	258
Wed Jan 27 14:18:07 2016	1453900687	0	258	258	258
Wed Jan 27 14:18:52 2016	1453900732	0	258	258	258
Wed Jan 27 14:19:30 2016	1453900770	0	258	258	258
Wed Jan 27 14:18:12 2016	1453900692	0	258	258	258
Wed Jan 27 14:18:40 2016	1453900720	0	258	258	258
Wed Jan 27 14:17:51 2016	1453900671	0	258	258	258
Wed Jan 27 14:19:43 2016	1453900783	0	258	258	258
Wed Jan 27 14:17:44 2016	1453900664	0	258	258	258
Wed Jan 27 14:19:01 2016	1453900741	0	258	258	258
Wed Jan 27 14:18:15 2016	1453900695	0	258	258	258
Wed Jan 27 14:18:35 2016	1453900715	0	258	258	258
Wed Jan 27 14:17:58 2016	1453900678	0	258	258	258
Wed Jan 27 14:19:30 2016	1453900770	0	258	258	258
Wed Jan 27 14:17:56 2016	1453900676	0	258	258	258
Wed Jan 27 14:17:49 2016	1453900669	0	258	258	258
Wed Jan 27 14:18:44 2016	1453900724	0	258	258	258
Wed Jan 27 14:18:46 2016	1453900726	0	258	258	258
Wed Jan 27 14:19:45 2016	1453900785	0	258	258	258
Wed Jan 27 14:19:21 2016	1453900761	0	258	258	258
Wed Jan 27 14:18:56 2016	1453900736	0	258	258	258
Wed Jan 27 14:18:12 2016	1453900692	0	258	258	258
Wed Jan 27 14:18:36 2016	1453900716	0	258	258	258
Wed Jan 27 14:18:06 2016	1453900686	0	258	258	258
Wed Jan 27 14:18:24 2016	1453900704	0	258	258	258
Wed Jan 27 14:18:55 2016	1453900735	0	258	258	258
Wed Jan 27 14:17:55 2016	1453900675	0	258	258	258
Wed Jan 27 14:19:10 2016	1453900750	0	258	258	258
Wed Jan 27 14:18:29 2016	1453900709	0	258	258	258
Wed Jan 27 14:19:22 2016	1453900762	0	258	258	258
Wed Jan 27 14:19:11 2016	1453900751	0	258	259	258
Wed Jan 27 14:18:40 2016	1453900720	0	258	259	258
Wed Jan 27 14:19:00 2016	1453900740	0	258	259	258
Wed Jan 27 14:18:21 2016	1453900701	0	258	259	258
Wed Jan 27 14:18:21 2016	1453900701	0	258	259	258
Wed Jan 27 14:17:58 2016	1453900678	0	258	259	258
Wed Jan 27 14:19:26 2016	1453900766	0	259	259	258
Wed Jan 27 14:18:23 2016	1453900703	0	259	259	258
Wed Jan 27 14:18:43 2016	1453900723	0	259	259	258
Wed Jan 27 14:18:33 2016	1453900713	0	259	259	258
Wed Jan 27 14:18:55 2016	1453900735	0	259	259	258
Wed Jan 27 14:19:37 2016	1453900777	0	259	259	258
Wed Jan 27 14:19:03 2016	1453900743	0	259	259	258
Wed Jan 27 14:18:28 2016	1453900708	0	259	259	258
Wed Jan 27 14:19:22 2016	1453900762	0	259	259	259
Wed Jan 27 14:18:14 2016	1453900694	0	259	259	259
Wed Jan 27 14:19:26 2016	1453900766	0	259	259	259
Wed Jan 27 14:19:11 2016	1453900751	0	259	259	259
Wed Jan 27 14:19:33 2016	1453900773	0	259	259	259
Wed Jan 27 14:18:04 2016	1453900684	0	259	259	259
Wed Jan 27 14:18:10 2016	1453900690	0	259	259	259
Wed Jan 27 14:19:15 2016	1453900755	0	259	259	259
Wed Jan 27 14:19:44 2016	1453900784	0	259	259	259
Wed Jan 27 14:18:28 2016	1453900708	0	259	259	259
Wed Jan 27 14:18:42 2016	1453900722	0	259	259	259
Wed Jan 27 14:18:55 2016	1453900735	0	259	259	259
Wed Jan 27 14:17:56 2016	1453900676	0	259	259	259
Wed Jan 27 14:19:24 2016	1453900764	0	259	259	259
Wed Jan 27 14:19:27 2016	1453900767	0	259	259	259
Wed Jan 27 14:19:28 2016	1453900768	0	259	259	259
Wed Jan 27 14:18:28 2016	1453900708	0	259	259	259
Wed Jan 27 14:17:55 2016	1453900675	0	259	259	259
Wed Jan 27 14:19:35 2016	1453900775	0	259	259	259
Wed Jan 27 14:19:05 2016	1453900745	0	259	259	259
Wed Jan 27 14:18:55 2016	1453900735	0	259	259	259
Wed Jan 27 14:19:17 2016	1453900757	0	259	259	259
Wed Jan 27 14:19:04 2016	1453900744	0	259	259	259
Wed Jan 27 14:19:33 2016	1453900773	0	259	259	259
Wed Jan 27 14:18:22 2016	1453900702	0	259	259	259
Wed Jan 27 14:17:45 2016	1453900665	0	259	259	259
Wed Jan 27 14:18:33 2016	1453900713	0	259	259	259
Wed Jan 27 14:19:00 2016	1453900740	0	259	259	259
Wed Jan 27 14:19:41 2016	1453900781	0	259	259	259
Wed Jan 27 14:19:33 2016	1453900773	0	259	259	259
Wed Jan 27 14:18:43 2016	1453900723	0	259	259	259
Wed Jan 27 14:18:30 2016	1453900710	0	259	259	259
Wed Jan 27 14:18:36 2016	1453900716	0	259	259	259
Wed Jan 27 14:19:36 2016	1453900776	0	259	259	259
Wed Jan 27 14:18:31 2016	1453900711	0	259	259	259
Wed Jan 27 14:19:22 2016	1453900762	0	259	259	259
Wed Jan 27 14:17:45 2016	1453900665	0	259	259	259
Wed Jan 27 14:18:24 2016	1453900704	0	259	259	259
Wed Jan 27 14:18:21 2016	1453900701	0	259	259	259
Wed Jan 27 14:17:50 2016	1453900670	0	259	259	259
Wed Jan 27 14:18:15 2016	1453900695	0	259	259	259
Wed Jan 27 14:19:27 2016	1453900767	0	259	259	259
Wed Jan 27 14:19:40 2016	1453900780	0	259	259	259
Wed Jan 27 14:18:02 2016	1453900682	0	259	259	259
Wed Jan 27 14:18:11 2016	1453900691	0	259	260	259
Wed Jan 27 14:18:27 2016	1453900707	0	259	260	259
Wed Jan 27 14:19:08 2016	1453900748	0	259	260	259
Wed Jan 27 14:18:01 2016	1453900681	0	259	260	259
Wed Jan 27 14:19:39 2016	1453900779	0	259	260	259
Wed Jan 27 14:19:25 2016	1453900765	0	259	260	259
Wed Jan 27 14:18:08 2016	1453900688	0	260	260	259
Wed Jan 27 14:19:20 2016	1453900760	0	260	260	259
Wed Jan 27 14:18:34 2016	1453900714	0	260	260	259
Wed Jan 27 14:18:44 2016	1453900724	0	260	260	259
Wed Jan 27 14:18:43 2016	1453900723	0	260	260	259
Wed Jan 27 14:18:00 2016	1453900680	0	260	260	259
Wed Jan 27 14:19:19 2016	1453900759	0	260	260	260
Wed Jan 27 14:19:36 2016	1453900776	0	260	260	259
Wed Jan 27 14:18:01 2016	1453900681	0	260	260	260
Wed Jan 27 14:19:09 2016	1453900749	0	260	260	260
Wed Jan 27 14:19:29 2016	1453900769	0	260	260	260
Wed Jan 27 14:17:55 2016	1453900675	0	260	260	260
Wed Jan 27 14:19:26 2016	1453900766	0	260	260	260
Wed Jan 27 14:18:12 2016	1453900692	0	260	260	260
Wed Jan 27 14:17:49 2016	1453900669	0	260	260	260
Wed Jan 27 14:19:24 2016	1453900764	0	260	260	260
Wed Jan 27 14:18:51 2016	1453900731	0	260	260	260
Wed Jan 27 14:18:13 2016	1453900693	0	260	260	260
Wed Jan 27 14:19:18 2016	1453900758	0	260	260	260
Wed Jan 27 14:19:19 2016	1453900759	0	260	260	260
Wed Jan 27 14:18:43 2016	1453900723	0	260	260	260
Wed Jan 27 14:19:23 2016	1453900763	0	260	260	260
Wed Jan 27 14:19:33 2016	1453900773	0	260	260	260
Wed Jan 27 14:18:43 2016	1453900723	0	260	260	260
Wed Jan 27 14:19:27 2016	1453900767	0	260	260	260
Wed Jan 27 14:19:24 2016	1453900764	0	260	260	260
Wed Jan 27 14:19:18 2016	1453900758	0	260	260	260
Wed Jan 27 14:17:46 2016	1453900666	0	260	260	260
Wed Jan 27 14:18:38 2016	1453900718	0	260	260	260
Wed Jan 27 14:19:15 2016	1453900755	0	260	260	260
Wed Jan 27 14:18:34 2016	1453900714	0	260	260	260
Wed Jan 27 14:18:51 2016	1453900731	0	260	260	260
Wed Jan 27 14:18:45 2016	1453900725	0	260	260	260
Wed Jan 27 14:18:19 2016	1453900699	0	260	260	260
Wed Jan 27 14:18:32 2016	1453900712	0	260	260	260
Wed Jan 27 14:18:02 2016	1453900682	0	260	260	260
Wed Jan 27 14:18:12 2016	1453900692	0	260	260	260
Wed Jan 27 14:19:28 2016	1453900768	0	260	260	260
Wed Jan 27 14:18:07 2016	1453900687	0	260	260	260
Wed Jan 27 14:18:11 2016	1453900691	0	260	260	260
Wed Jan 27 14:18:15 2016	1453900695	0	260	260	260
Wed Jan 27 14:18:52 2016	1453900732	0	260	260	260
Wed Jan 27 14:18:20 2016	1453900700	0	260	260	260
Wed Jan 27 14:19:08 2016	1453900748	0	260	260	260
Wed Jan 27 14:18:28 2016	1453900708	0	260	260	260
Wed Jan 27 14:18:04 2016	1453900684	0	260	260	260
Wed Jan 27 14:19:38 2016	1453900778	0	260	260	260
Wed Jan 27 14:17:44 2016	1453900664	0	260	260	260
Wed Jan 27 14:19:22 2016	1453900762	0	260	260	260
Wed Jan 27 14:18:02 2016	1453900682	0	260	260	260
Wed Jan 27 14:19:27 2016	1453900767	0	260	260	260
Wed Jan 27 14:18:32 2016	1453900712	0	260	260	260
Wed Jan 27 14:18:53 2016	1453900733	0	260	260	260
Wed Jan 27 14:18:48 2016	1453900728	0	260	260	260
Wed Jan 27 14:18:35 2016	1453900715	0	260	260	260
Wed Jan 27 14:17:58 2016	1453900678	0	260	260	260
